GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,mean_agent_density,mean_mean_message_count,mean_s_rtc,mean_s_simulation,mean_s_init,mean_s_exit,mean_s_step_mean,env_volume,comm_radius_as_percentage_env_width
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,39366,27.000000,2.000000,2.000000,338.339508,0.008333,0.080887,0.000000,0.000000,0.000386,19683.000000,7.407407
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,42592,22.000000,2.000000,4.000000,725.164266,0.008333,0.129401,0.000000,0.000000,0.000629,10648.000000,9.090909
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,50653,37.000000,2.000000,1.000000,178.532257,0.009000,0.063130,0.000000,0.000000,0.000297,50653.000000,5.405405
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,59049,27.000000,2.000000,3.000000,507.241669,0.008333,0.103023,0.000000,0.000000,0.000497,19683.000000,7.407407
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,59319,39.000000,2.000000,1.000000,180.321126,0.009000,0.063336,0.000000,0.000000,0.000298,59319.000000,5.128205
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,59582,31.000000,2.000000,2.000000,346.719259,0.008333,0.081953,0.000000,0.000000,0.000392,29791.000000,6.451613
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,68921,41.000000,2.000000,1.000000,181.674154,0.009000,0.069342,0.000000,0.000000,0.000327,68921.000000,4.878049
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,78608,34.000000,2.000000,2.000000,381.408163,0.009000,0.109630,0.000000,0.000000,0.000530,39304.000000,5.882353
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,78732,27.000000,2.000000,4.000000,678.367310,0.008333,0.161436,0.000000,0.000000,0.000789,19683.000000,7.407407
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,79507,43.000000,2.000000,1.000000,182.616608,0.009000,0.076340,0.000000,0.000000,0.000363,79507.000000,4.651163
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,89373,31.000000,2.000000,3.000000,520.849467,0.008333,0.135768,0.000000,0.000000,0.000660,29791.000000,6.451613
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,91125,45.000000,2.000000,1.000000,184.291748,0.009000,0.075443,0.000000,0.000000,0.000359,91125.000000,4.444444
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,97336,46.000000,2.000000,1.000000,196.207540,0.009000,0.077576,0.000000,0.000000,0.000370,97336.000000,4.347826
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,101306,37.000000,2.000000,2.000000,358.023031,0.009000,0.111437,0.000000,0.000000,0.000537,50653.000000,5.405405
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,117912,34.000000,2.000000,3.000000,573.043762,0.009000,0.148272,0.000000,0.000000,0.000723,39304.000000,5.882353
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,118638,39.000000,2.000000,2.000000,361.459147,0.009000,0.113065,0.000000,0.000000,0.000546,59319.000000,5.128205
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,119164,31.000000,2.000000,4.000000,696.617432,0.009333,0.170009,0.000000,0.000000,0.000831,29791.000000,6.451613
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,137842,41.000000,2.000000,2.000000,363.708252,0.009000,0.141001,0.000000,0.000000,0.000686,68921.000000,4.878049
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,148877,53.000000,2.000000,1.000000,187.726130,0.009000,0.103279,0.000000,0.000000,0.000498,148877.000000,3.773585
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,151959,37.000000,2.000000,3.000000,538.303589,0.009000,0.195366,0.000000,0.000000,0.000957,50653.000000,5.405405
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,157216,34.000000,2.000000,4.000000,765.436544,0.009000,0.251258,0.000000,0.000000,0.001237,39304.000000,5.882353
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,159014,43.000000,2.000000,2.000000,366.325643,0.009000,0.156962,0.000000,0.000000,0.000765,79507.000000,4.651163
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,177957,39.000000,2.000000,3.000000,542.907145,0.009000,0.204614,0.000000,0.000000,0.001004,59319.000000,5.128205
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,182250,45.000000,2.000000,2.000000,368.379140,0.009000,0.154635,0.000000,0.000000,0.000754,91125.000000,4.444444
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,194672,46.000000,2.000000,2.000000,392.133117,0.009000,0.169665,0.000000,0.000000,0.000829,97336.000000,4.347826
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,195112,58.000000,2.000000,1.000000,198.959508,0.009000,0.113927,0.000000,0.000000,0.000551,195112.000000,3.448276
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,202612,37.000000,2.000000,4.000000,718.385274,0.009000,0.278360,0.000000,0.000000,0.001373,50653.000000,5.405405
