GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,mean_agent_density,mean_mean_message_count,mean_s_rtc,mean_s_simulation,mean_s_init,mean_s_exit,mean_s_step_mean,env_volume,comm_radius_as_percentage_env_width
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,902289,67.000,2.000,3.000,608.558,0.010,2.934,0.000,0.000,0.015,300763.000,2.985
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,913066,77.000,2.000,2.000,409.495,0.010,2.462,0.000,0.000,0.012,456533.000,2.597
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,986078,79.000,2.000,2.000,409.836,0.010,2.713,0.000,0.000,0.014,493039.000,2.532
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,1000188,63.000,2.000,4.000,807.499,0.011,3.862,0.000,0.000,0.019,250047.000,3.175
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,1029000,70.000,2.000,3.000,633.920,0.010,3.472,0.000,0.000,0.017,343000.000,2.857
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,1203052,67.000,2.000,4.000,811.177,0.010,4.721,0.000,0.000,0.024,300763.000,2.985
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,1215672,74.000,2.000,3.000,634.922,0.010,4.162,0.000,0.000,0.021,405224.000,2.703
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,1369599,77.000,2.000,3.000,613.362,0.010,4.677,0.000,0.000,0.023,456533.000,2.597
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,1372000,70.000,2.000,4.000,845.509,0.010,5.586,0.000,0.000,0.028,343000.000,2.857
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,1479117,79.000,2.000,3.000,614.071,0.010,5.089,0.000,0.000,0.025,493039.000,2.532
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,1620896,74.000,2.000,4.000,846.423,0.010,6.665,0.000,0.000,0.033,405224.000,2.703
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,1826132,77.000,2.000,4.000,817.310,0.011,7.449,0.000,0.000,0.037,456533.000,2.597
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,1972156,79.000,2.000,4.000,818.371,0.010,8.093,0.000,0.000,0.040,493039.000,2.532
