GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,repeat,agent_density,mean_message_count,s_rtc,s_simulation,s_init,s_exit,s_step_mean
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,68921,41.000,2.000,2,1.000,196.155,0.000,0.211,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,68921,41.000,2.000,0,1.000,197.936,0.055,0.148,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,68921,41.000,2.000,1,1.000,198.269,0.058,0.150,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,68921,41.000,2.000,2,1.000,196.155,0.059,0.145,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,137842,41.000,2.000,0,2.000,394.393,0.000,0.532,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,137842,41.000,2.000,1,2.000,394.693,0.000,0.537,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,137842,41.000,2.000,2,2.000,391.959,0.000,0.543,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,137842,41.000,2.000,0,2.000,394.393,0.057,0.335,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,137842,41.000,2.000,1,2.000,394.693,0.054,0.340,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,137842,41.000,2.000,2,2.000,391.959,0.057,0.337,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,206763,41.000,2.000,0,3.000,589.352,0.000,1.019,0.000,0.000,0.005
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,206763,41.000,2.000,1,3.000,587.722,0.000,1.017,0.000,0.000,0.005
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,206763,41.000,2.000,2,3.000,587.792,0.000,1.037,0.000,0.000,0.005
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,206763,41.000,2.000,0,3.000,589.352,0.058,0.508,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,206763,41.000,2.000,1,3.000,587.722,0.055,0.515,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,206763,41.000,2.000,2,3.000,587.792,0.060,0.512,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,275684,41.000,2.000,0,4.000,784.581,0.000,1.619,0.000,0.000,0.008
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,275684,41.000,2.000,1,4.000,782.630,0.000,1.619,0.000,0.000,0.008
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,275684,41.000,2.000,2,4.000,782.616,0.000,1.628,0.000,0.000,0.008
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,275684,41.000,2.000,0,4.000,784.581,0.059,0.838,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,275684,41.000,2.000,1,4.000,782.630,0.060,0.843,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,275684,41.000,2.000,2,4.000,782.615,0.053,0.847,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,79507,43.000,2.000,0,1.000,198.336,0.000,0.219,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,79507,43.000,2.000,1,1.000,199.317,0.000,0.218,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,79507,43.000,2.000,2,1.000,196.819,0.000,0.215,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,79507,43.000,2.000,0,1.000,198.336,0.057,0.150,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,79507,43.000,2.000,1,1.000,199.317,0.053,0.148,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,79507,43.000,2.000,2,1.000,196.819,0.054,0.147,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,159014,43.000,2.000,0,2.000,395.075,0.000,0.552,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,159014,43.000,2.000,1,2.000,395.920,0.000,0.553,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,159014,43.000,2.000,2,2.000,393.796,0.000,0.554,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,159014,43.000,2.000,0,2.000,395.075,0.057,0.345,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,159014,43.000,2.000,1,2.000,395.920,0.054,0.347,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,159014,43.000,2.000,2,2.000,393.796,0.057,0.346,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,238521,43.000,2.000,0,3.000,590.995,0.000,1.067,0.000,0.000,0.005
